trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,trans_num,is_fraud,density,trans_date,AM_PM,age,day_name,IIN
2020-06-20 22:33:33,3560725013359375,fraud_Dach-Nader,misc_net,834.6,F,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,caa1bf84997333e7ee5a3d3cc8fdabe1,1,2049,2020-06-20,PM,50,Saturday,356072
2020-06-20 22:42:46,3573030041201292,"fraud_Conroy, Balistreri and Gorczany",health_fitness,21.98,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,caf2a3e40541b25712bcfac431fcdad5,1,2089,2020-06-20,PM,30,Saturday,357303
2020-06-20 22:44:42,3573030041201292,fraud_Ernser-Feest,home,264.64,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,6dcf89d1dded8fd470ff65beb7380e93,1,2089,2020-06-20,PM,30,Saturday,357303
2020-06-20 22:48:58,3573030041201292,fraud_Jakubowski Inc,home,271.35,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,43ba07043d0f2d0850c7d929ec4211d7,1,2089,2020-06-20,PM,30,Saturday,357303
2020-06-20 22:54:01,3573030041201292,fraud_Stiedemann Ltd,food_dining,112.06,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,32513404a69a51a86da9e0cf6832e568,1,2089,2020-06-20,PM,30,Saturday,357303
2020-06-20 22:56:29,3573030041201292,fraud_Rau-Robel,kids_pets,23.84,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,9bf3360340a48cdb180b62edd9bd0bae,1,2089,2020-06-20,PM,30,Saturday,357303
2020-06-20 23:04:36,4986925034905735,fraud_Ruecker Group,misc_net,824.27,F,Irvine,KY,40336,37.6858,-83.9862,13061,"Editor, magazine features",1959-06-18,4ffb587010bf5f55bc81806c0e02c129,1,503,2020-06-20,PM,61,Saturday,498692
2020-06-20 23:17:07,6564459919350820,fraud_Strosin-Cruickshank,grocery_pos,307.71,M,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,1958-09-10,4e59f9c9c2483e7f0e90eae88953cad9,1,518,2020-06-20,PM,61,Saturday,656445
2020-06-20 23:19:40,3573030041201292,fraud_Streich Ltd,home,233.53,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,33d22c07cd575f2d655fa6598cec71f9,1,2089,2020-06-20,PM,30,Saturday,357303
2020-06-20 23:29:52,3560725013359375,fraud_Fisher-Schowalter,shopping_net,1063.03,F,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,88d038dce3add03666ab117a9d7225e6,1,2049,2020-06-20,PM,50,Saturday,356072
2020-06-20 23:31:05,3573030041201292,"fraud_Crist, Jakubowski and Littel",home,222.69,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,b72184f055fce8de222ecf5e9d569fe3,1,2089,2020-06-20,PM,30,Saturday,357303
2020-06-20 23:40:26,6564459919350820,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,725.6,M,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,1958-09-10,4c8f2df49533aec89d39202e11c4fdb4,1,518,2020-06-20,PM,61,Saturday,656445
2020-06-21 00:05:03,3560725013359375,"fraud_Adams, Kovacek and Kuhlman",grocery_net,15.87,F,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,4d41749b3c465a255da56e54608645fd,1,2049,2020-06-21,AM,50,Sunday,356072
2020-06-21 00:07:09,3524574586339330,fraud_Kemmer-Buckridge,misc_pos,9.18,F,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,1e924fbe61d8fbaf6ea24b671c97709b,1,1553,2020-06-21,AM,34,Sunday,352457
2020-06-21 01:00:08,3524574586339330,fraud_Kassulke PLC,shopping_net,977.01,F,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,a83b093f0c1d9068fa0089f7c722615f,1,1553,2020-06-21,AM,34,Sunday,352457
2020-06-21 01:53:35,3524574586339330,fraud_Schumm PLC,shopping_net,1210.91,F,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,f75b35bed13b9e692f170dba45a15b21,1,1553,2020-06-21,AM,34,Sunday,352457
2020-06-21 02:16:56,4005676619255478,"fraud_Tillman, Dickinson and Labadie",gas_transport,10.24,M,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,a0ba2472cd3fc9731f2a18d3f308f5c3,1,2540,2020-06-21,AM,26,Sunday,400567
2020-06-21 03:26:20,3560725013359375,fraud_Corwin-Collins,gas_transport,21.69,F,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,daa281350b1e16093c7b4bf97bf4d6ed,1,2049,2020-06-21,AM,50,Sunday,356072
2020-06-21 03:59:46,4005676619255478,fraud_Koss and Sons,gas_transport,10.2,M,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,0c1c20470fc0d16019b5c368cadf563a,1,2540,2020-06-21,AM,26,Sunday,400567
2020-01-18 21:50:38,6011109736646996,fraud_Johns-Hoeger,entertainment,34.97,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,5e0e1d3e0aa004883d08823b25f26d6d,0,3101,2020-01-18,PM,36,Saturday,601110
2019-05-11 07:52:56,4471568287204,fraud_Deckow-Dare,food_dining,53.36,M,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,9bf0d12b156ab912e79f85a984f08a8a,0,1050,2019-05-11,AM,91,Saturday,447156
2020-03-23 04:59:19,343464013864032,fraud_Collier Inc,grocery_net,103.01,F,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,e3cff34b0b7393acd155863f3de2e88b,0,1511,2020-03-23,AM,57,Monday,343464
2019-11-26 13:52:10,370877495212014,fraud_Roob-Okuneva,health_fitness,44.2,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,650c68db1ff28b43ad2257a795a50373,0,2572,2019-11-26,PM,35,Tuesday,370877
2019-11-18 21:02:51,30551643947183,fraud_Nolan-Williamson,kids_pets,18.76,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,dc4515acf617e7a4a874fb5855f56c21,0,2585,2019-11-18,PM,46,Monday,305516
2020-02-01 06:33:14,3525590521269779,fraud_Vandervort-Funk,grocery_pos,67.54,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,99e2ee17371dbaa57c8d4559608a20c1,0,2555,2020-02-01,AM,35,Saturday,352559
2020-04-27 19:08:54,30551643947183,fraud_Hammes-Beatty,kids_pets,142.08,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,deae2291b0f09c663ef740ca0d999dd7,0,2585,2020-04-27,PM,46,Monday,305516
2020-04-15 19:00:44,3525590521269779,fraud_Stamm-Rodriguez,misc_pos,135.49,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,aa4b2a1e7f7d27f78935a895645454eb,0,2555,2020-04-15,PM,35,Wednesday,352559
2020-01-27 11:51:01,3552581383553463,fraud_Beier LLC,entertainment,50.49,M,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,172a0693f5030426d2151b191f174671,0,1553,2020-01-27,AM,54,Monday,355258
2020-04-26 17:09:16,30197398657930,"fraud_Streich, Dietrich and Barton",shopping_net,372.25,F,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,214148c19776bc305860dbf2b27d5747,0,2071,2020-04-26,PM,32,Sunday,301973
2019-10-25 12:28:12,4092452671396169678,fraud_Friesen Ltd,health_fitness,51.07,M,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,ac3f958402f29ab559fc87c2e65303fa,0,2049,2019-10-25,PM,73,Friday,409245
2020-06-04 00:04:15,4092452671396169678,fraud_Rempel Inc,shopping_net,10.57,M,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,bd60be07756191fc9ee59d8240c86015,0,2049,2020-06-04,AM,74,Thursday,409245
2019-07-25 22:12:41,3595192916105588,fraud_Kris-Padberg,shopping_pos,7.05,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,e5bf2319fa60988baab1e3b062bd5401,0,2525,2019-07-25,PM,26,Thursday,359519
2020-04-13 19:26:19,6011109736646996,fraud_Lemke-Gutmann,shopping_net,526.11,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,ec82a1833c19338fbe92d8ae59adb323,0,3101,2020-04-13,PM,37,Monday,601110
2019-06-03 19:56:13,2703186189652095,"fraud_Schoen, Nienow and Bauch",personal_care,14.63,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,ebe9e6bf3d837166df5199f19b18716d,0,2028,2019-06-03,PM,31,Monday,270318
2019-06-16 14:50:06,3598014571045296,fraud_Schmidt-Larkin,home,6.47,F,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,0fe296840a89c71ecdd274cccb4827fe,0,1001,2019-06-16,PM,25,Sunday,359801
2019-11-16 22:57:27,6011109736646996,fraud_Sawayn PLC,shopping_pos,1.77,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,9f0baa2cfb9387017f6c2587fa029eec,0,3101,2019-11-16,PM,36,Saturday,601110
2020-02-22 07:45:59,3598014571045296,fraud_Hermann-Gaylord,misc_pos,579.9,F,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,ec5e02e7f293b0007f79d0fafb8d6d04,0,1001,2020-02-22,AM,26,Saturday,359801
2019-08-19 21:28:28,30551643947183,"fraud_Quitzon, Green and Bashirian",shopping_pos,23.82,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,a29e17bffc462fe48abb74535bc41653,0,2585,2019-08-19,PM,45,Monday,305516
2019-02-05 02:55:33,6011109736646996,"fraud_Rohan, White and Aufderhar",misc_net,170.79,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,3c22a76eee04f835d039e4735945193b,0,3101,2019-02-05,AM,35,Tuesday,601110
2019-12-07 13:48:45,2703186189652095,fraud_Kutch-Wilderman,home,77.32,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,d053129f643d3f5142907105ef2c03f7,0,2028,2019-12-07,PM,31,Saturday,270318
2019-09-29 14:50:00,370877495212014,fraud_Reilly LLC,home,18.86,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,dbb8be59e3871273146a5ded161b5eca,0,2572,2019-09-29,PM,35,Sunday,370877
2019-12-27 02:29:42,2703186189652095,fraud_Shields Inc,grocery_net,48.63,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,1a607c343a24a27ec49182a719f682b6,0,2028,2019-12-27,AM,31,Friday,270318
2019-07-31 12:05:01,3525590521269779,"fraud_Monahan, Hermann and Johns",travel,1.92,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,741018febaf011296b3dc5eb9c64e9f1,0,2555,2019-07-31,PM,35,Wednesday,352559
2019-04-28 16:07:06,4613314721966,fraud_Bins-Howell,personal_care,74.45,M,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,d87f01a1dda839cbe38105aefd987e69,0,1513,2019-04-28,PM,30,Sunday,461331
2019-12-28 18:17:38,3525590521269779,fraud_Ruecker-Mayert,kids_pets,159.82,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,e1c7611638eff6160966f1a89f46d539,0,2555,2019-12-28,PM,35,Saturday,352559
2020-03-27 04:27:00,3552581383553463,fraud_Bogisich Inc,grocery_pos,136.53,M,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,6498f608f70e1136bfca931b9e892ed3,0,1553,2020-03-27,AM,54,Friday,355258
2019-12-14 21:41:21,30551643947183,fraud_Daugherty LLC,kids_pets,7.51,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,05917fa313c551ecfe50fd833247984d,0,2585,2019-12-14,PM,46,Saturday,305516
2020-05-26 07:39:11,4613314721966,fraud_Ankunding LLC,shopping_net,81.59,M,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,2b936383c3d9067829322eb099b65036,0,1513,2020-05-26,AM,31,Tuesday,461331
2019-05-29 11:51:15,4471568287204,"fraud_Ruecker, Beer and Collier",shopping_net,1.94,M,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,3aabd8caa9258111c9c4996985170c3f,0,1050,2019-05-29,AM,91,Wednesday,447156
2019-11-01 01:49:42,3595192916105588,"fraud_Schaefer, McGlynn and Bosco",gas_transport,82.13,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,e3d98d66ea01782508bde2ce515a9c56,0,2525,2019-11-01,AM,26,Friday,359519
2019-12-22 11:35:50,4092452671396169678,"fraud_Rippin, Kub and Mann",misc_net,8.95,M,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,73b75cda224cc69d890401c09f357935,0,2049,2019-12-22,AM,74,Sunday,409245
2019-08-02 13:01:45,4471568287204,fraud_O'Connell-Ullrich,home,19.85,M,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,e278769342a7ecfb10aa1456875e3b0e,0,1050,2019-08-02,PM,91,Friday,447156
2019-07-21 21:05:39,3525590521269779,"fraud_O'Connell, Botsford and Hand",home,89.94,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,7bb5fd08852c0c8afbd7aabbedf79954,0,2555,2019-07-21,PM,35,Sunday,352559
2019-11-17 17:35:30,30551643947183,fraud_Schimmel-Olson,kids_pets,65.46,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,208fa4ceb5872ae141e247fc2d748d3b,0,2585,2019-11-17,PM,46,Sunday,305516
2020-04-22 08:59:02,30197398657930,fraud_Heidenreich PLC,grocery_pos,211.75,F,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,438cd2d4a1d0cbd09047ca4d2716eaee,0,2071,2020-04-22,AM,32,Wednesday,301973
2019-06-22 22:44:18,6011109736646996,fraud_Champlin and Sons,home,31.67,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,834583b7cfceb9f0cca4a2877a446173,0,3101,2019-06-22,PM,36,Saturday,601110
2019-03-28 11:18:33,4613314721966,fraud_Auer-West,shopping_net,111.87,M,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,c2be56f8f05a9eea9eb6986d6a697b7f,0,1513,2019-03-28,AM,30,Thursday,461331
2019-12-22 19:18:05,370877495212014,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,79.82,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,c06feecdbf23ce29de0bccd473a5b7b0,0,2572,2019-12-22,PM,35,Sunday,370877
2020-06-08 01:21:16,340103199302564,fraud_Kassulke Inc,entertainment,4.3,F,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,65ca0258e8ce7cb30a9ab57963f65210,0,1044,2020-06-08,AM,86,Monday,340103
2019-04-14 02:32:55,340103199302564,"fraud_Raynor, Feest and Miller",gas_transport,55.39,F,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,73b9889c0bfacad3c74185bb492cd51a,0,1044,2019-04-14,AM,85,Sunday,340103
2019-09-14 12:45:18,3598014571045296,fraud_Kuhic LLC,shopping_net,1.09,F,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,fd9411e08fafe5bc075cb06a629b3bd9,0,1001,2019-09-14,PM,25,Saturday,359801
2019-05-04 18:04:50,370877495212014,fraud_Daugherty-Thompson,food_dining,69.39,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,dc656cd3f8943928c447772119ce1dad,0,2572,2019-05-04,PM,35,Saturday,370877
2019-06-17 19:02:16,3525590521269779,"fraud_Schaefer, Fay and Hilll",entertainment,6.4,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,50f8ff4508eb7814d6ef0776415beffe,0,2555,2019-06-17,PM,34,Monday,352559
2019-05-28 23:57:34,3595192916105588,fraud_Feil-Morar,health_fitness,48.22,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,f57616ce108c8f79204b67cbb1f5066f,0,2525,2019-05-28,PM,26,Tuesday,359519
2019-10-23 18:08:32,3525590521269779,"fraud_Haley, Batz and Auer",health_fitness,5.71,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,7317a12dc646e3a3598d53bdb4ae21aa,0,2555,2019-10-23,PM,35,Wednesday,352559
2019-08-02 00:40:46,3595192916105588,fraud_Kutch and Sons,grocery_pos,56.9,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,2c34f73d6ea50338d576cf0e377eca8c,0,2525,2019-08-02,AM,26,Friday,359519
2019-11-10 02:53:00,180072527505094,"fraud_Kerluke, Kertzmann and Wiza",misc_net,1.34,M,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,250eb9ba2e4f12c8ff50daf5b28312a4,0,1517,2019-11-10,AM,65,Sunday,180072
2019-08-11 02:24:30,6011109736646996,fraud_Dach-Borer,grocery_net,48.81,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,8f5c9552d9152a7ba271358c1bfb47e6,0,3101,2019-08-11,AM,36,Sunday,601110
2020-03-10 22:36:40,4092452671396169678,"fraud_Hoppe, Harris and Bednar",entertainment,7.91,M,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,8147ed1c38668ddda3bafe35b34baed9,0,2049,2020-03-10,PM,74,Tuesday,409245
2019-08-18 11:58:34,2703186189652095,fraud_Kilback LLC,grocery_pos,179.17,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,38bacf8783129f4156382b291deb3548,0,2028,2019-08-18,AM,31,Sunday,270318
2019-08-03 16:25:23,6011109736646996,"fraud_Hyatt, Russel and Gleichner",health_fitness,22.41,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,bcbc51d9d9f75a417d1dbbb4fa754c30,0,3101,2019-08-03,PM,36,Saturday,601110
2019-10-05 00:46:20,180072527505094,fraud_Kris-Padberg,shopping_pos,2.26,M,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,ed339affe036df045333a8475c81431f,0,1517,2019-10-05,AM,65,Saturday,180072
2020-05-01 07:32:06,3552581383553463,fraud_Bashirian Group,shopping_net,111.68,M,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,07675767f7e4ee3ce1f3f58d27b90345,0,1553,2020-05-01,AM,55,Friday,355258
2019-06-09 16:41:48,6011109736646996,fraud_Cruickshank-Mills,entertainment,132.05,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,0f560f0a7071ed37e27b739a3b909d82,0,3101,2019-06-09,PM,36,Sunday,601110
2019-08-18 23:45:20,3525590521269779,fraud_Ernser-Lynch,food_dining,118.16,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,865a8ca4c7abe44c0b46bb1570b9e6ef,0,2555,2019-08-18,PM,35,Sunday,352559
2019-07-27 17:50:22,30551643947183,"fraud_Becker, Harris and Harvey",personal_care,24.72,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,994161fd69e2fdf04dfc7825e1deb663,0,2585,2019-07-27,PM,45,Saturday,305516
2019-09-08 08:01:36,3525590521269779,fraud_Spinka Inc,grocery_net,45.94,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,f3ffaa51f89aa9a986266be7519c8b72,0,2555,2019-09-08,AM,35,Sunday,352559
2019-06-17 07:33:58,4613314721966,fraud_McGlynn-Jaskolski,misc_pos,24.46,M,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,4c61968daade23910c3faf70b41cccd6,0,1513,2019-06-17,AM,30,Monday,461331
2020-05-24 04:31:45,4497913965512794052,fraud_Ledner-Pfannerstill,gas_transport,82.88,M,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,dd82d18fc7b40325eedd6b14f6637522,0,1036,2020-05-24,AM,64,Sunday,449791
2019-01-20 07:39:50,6011109736646996,fraud_Kiehn-Emmerich,grocery_pos,229.68,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,f6f07b020f28e2bbea19b241557735ff,0,3101,2019-01-20,AM,35,Sunday,601110
2019-12-26 09:50:45,3595192916105588,fraud_Heidenreich PLC,grocery_pos,65.54,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,a44676b9201b60d7567e0417765fa7c4,0,2525,2019-12-26,AM,26,Thursday,359519
2020-02-07 12:52:23,6011109736646996,fraud_Cartwright PLC,kids_pets,3.87,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,2e3c13798f4f4e988f3e9a0671110b07,0,3101,2020-02-07,PM,36,Friday,601110
2020-05-17 03:36:50,30551643947183,fraud_Dach-Nader,misc_net,73.61,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,42a45871a38c00ea4049bf18ca544b41,0,2585,2020-05-17,AM,46,Sunday,305516
2019-08-28 21:04:32,4497913965512794052,fraud_Champlin-Casper,home,5.85,M,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,1e0c66d5861bb80cf959fe510b403075,0,1036,2019-08-28,PM,63,Wednesday,449791
2019-04-14 16:01:36,4471568287204,fraud_Prosacco LLC,personal_care,30.98,M,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,cb8d4b52ba74aff3fb362a6b35eb44fb,0,1050,2019-04-14,PM,91,Sunday,447156
2019-08-10 02:31:22,180072527505094,"fraud_Watsica, Haag and Considine",shopping_pos,5.46,M,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,e2558f41907e5f0daedb876e79cf825f,0,1517,2019-08-10,AM,65,Saturday,180072
2020-04-20 13:18:38,370877495212014,fraud_Berge-Hills,kids_pets,18.39,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,f049bd2d8f8d5005597b9f25ce713eb0,0,2572,2020-04-20,PM,36,Monday,370877
2020-03-16 04:48:09,4092452671396169678,fraud_Lesch Ltd,shopping_pos,7.37,M,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,add49cfde022539792b8e6d565c300eb,0,2049,2020-03-16,AM,74,Monday,409245
2019-12-09 12:51:52,370877495212014,fraud_Lemke-Gutmann,shopping_net,27.12,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,bbb5936b516103503f1735affc28ebec,0,2572,2019-12-09,PM,35,Monday,370877
2019-04-11 04:51:21,3552581383553463,fraud_Heidenreich PLC,grocery_pos,86.19,M,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,046bcc96867b7fdcadf0deefad6d64da,0,1553,2019-04-11,AM,53,Thursday,355258
2020-04-16 08:03:16,370877495212014,"fraud_Lehner, Mosciski and King",misc_net,63.61,F,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,aa606c63c1c05388fead14c302d631c8,0,2572,2020-04-16,AM,36,Thursday,370877
2019-03-20 23:48:47,3595192916105588,fraud_Zboncak LLC,food_dining,6.65,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,636abdc2d8e2bfaa21bd613ed6c4bb36,0,2525,2019-03-20,PM,25,Wednesday,359519
2019-06-25 03:25:45,4613314721966,"fraud_Towne, Greenholt and Koepp",shopping_net,100.24,M,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,1d0e026235b3237a36861dff7f6e1c43,0,1513,2019-06-25,AM,30,Tuesday,461331
2019-03-12 08:41:32,4613314721966,"fraud_Greenholt, Jacobi and Gleason",gas_transport,66.74,M,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,5a220d5b4a8061ad497965e9b1ffc79a,0,1513,2019-03-12,AM,30,Tuesday,461331
2020-03-28 07:41:37,3525590521269779,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,77.55,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,8ca3a9a2b4db46aeef2b2defe79d1b41,0,2555,2020-03-28,AM,35,Saturday,352559
2019-12-14 19:37:14,30197398657930,fraud_Adams-Barrows,health_fitness,4.07,F,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,e383bb416136e33ebc2964718968046b,0,2071,2019-12-14,PM,32,Saturday,301973
2019-07-30 12:41:30,6011109736646996,fraud_Reilly LLC,home,39.37,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,f20d4a313151571f862b0bf76e457e7a,0,3101,2019-07-30,PM,36,Tuesday,601110
2019-11-30 15:48:52,2703186189652095,fraud_Abshire PLC,entertainment,322.72,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,b124ed79a23eec1f45fdd89ceabeb714,0,2028,2019-11-30,PM,31,Saturday,270318
2020-03-28 23:13:06,3595192916105588,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,7.38,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,0275e1bd5c2acd57f0f1f8c275594c92,0,2525,2020-03-28,PM,26,Saturday,359519
2019-02-06 16:43:58,3595192916105588,"fraud_Berge, Kautzer and Harris",personal_care,59.4,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,d4ace4153c114af1a70f92e236c8ddc0,0,2525,2019-02-06,PM,25,Wednesday,359519
2020-02-14 23:44:39,30551643947183,"fraud_Lowe, Dietrich and Erdman",kids_pets,186.77,F,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,62fd6700d6ff649940c2c996255eb6eb,0,2585,2020-02-14,PM,46,Friday,305516
2019-12-26 08:07:47,6011109736646996,"fraud_Christiansen, Goyette and Schamberger",gas_transport,79.14,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,03fc0d647b70ccd527e6b1dd3cdfe046,0,3101,2019-12-26,AM,36,Thursday,601110
2019-07-24 11:08:50,3525590521269779,fraud_Kilback LLC,grocery_pos,35.4,M,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,d69f734b8580d084b34d766fef59d524,0,2555,2019-07-24,AM,35,Wednesday,352559
